	microMUMMIE_var	miRNA	type	gene	gene_id	Chr	strand	seed_start	seed_end	transcript_id	UTR_start	UTR_end	probability	Tr:miR
67038	0.5	dme-miR-34-5p	6mer2-7	CG7220	FBgn0033544	2R	+	10737392	10737397	FBtr0088216	10737369	10738370	0.834867501	FBtr0088216:dme-miR-34-5p
67039	0.5	dme-miR-965-3p	7mer-A1	Mat1	FBgn0024956	2R	-	10738705	10738711	FBtr0088255	10738615	10738757	0.794863249	FBtr0088255:dme-miR-965-3p
67040	0.5	dme-miR-283-5p	8mer-m1	CG33144	FBgn0053144	2R	-	10740761	10740768	FBtr0302517	10740052	10740928	0.52974096	FBtr0302517:dme-miR-283-5p
67041	0.5	dme-miR-283-5p	8mer-m1	CG33144	FBgn0053144	2R	-	10740761	10740768	FBtr0088254	10740394	10740928	0.52974096	FBtr0088254:dme-miR-283-5p
67042	0.5	dme-miR-34-5p	8mer-A1	luna	FBgn0040765	2R	-	10982737	10982744	FBtr0333066	10977954	10983297	0.674285945	FBtr0333066:dme-miR-34-5p
67043	0.5	dme-miR-9b-5p	7mer-m8	luna	FBgn0040765	2R	-	10982848	10982854	FBtr0345675	10982792	10983297	0.649112966	FBtr0345675:dme-miR-9b-5p
67044	0.5	dme-miR-9b-5p	7mer-m8	luna	FBgn0040765	2R	-	10982848	10982854	FBtr0088210	10982792	10983297	0.649112966	FBtr0088210:dme-miR-9b-5p
67045	0.5	dme-miR-9b-5p	7mer-m8	luna	FBgn0040765	2R	-	10982848	10982854	FBtr0333066	10977954	10983297	0.649112966	FBtr0333066:dme-miR-9b-5p
67046	0.5	dme-miR-9c-5p	7mer-m8	luna	FBgn0040765	2R	-	10982848	10982854	FBtr0345675	10982792	10983297	0.649112966	FBtr0345675:dme-miR-9c-5p
67047	0.5	dme-miR-9c-5p	7mer-m8	luna	FBgn0040765	2R	-	10982848	10982854	FBtr0088210	10982792	10983297	0.649112966	FBtr0088210:dme-miR-9c-5p
67048	0.5	dme-miR-9c-5p	7mer-m8	luna	FBgn0040765	2R	-	10982848	10982854	FBtr0333066	10977954	10983297	0.649112966	FBtr0333066:dme-miR-9c-5p
67049	0.5	dme-miR-11-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0088098	11216213	11217394	0.965764327	FBtr0088098:dme-miR-11-3p
67051	0.5	dme-miR-11-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0088101	11216213	11217394	0.965764327	FBtr0088101:dme-miR-11-3p
67053	0.5	dme-miR-11-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0088100	11216213	11217394	0.965764327	FBtr0088100:dme-miR-11-3p
67055	0.5	dme-miR-11-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0088099	11216213	11217394	0.965764327	FBtr0088099:dme-miR-11-3p
67057	0.5	dme-miR-11-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0330620	11216243	11217394	0.965764327	FBtr0330620:dme-miR-11-3p
67059	0.5	dme-miR-11-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0330619	11216213	11217394	0.965764327	FBtr0330619:dme-miR-11-3p
67061	0.5	dme-miR-308-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0088098	11216213	11217394	0.965764327	FBtr0088098:dme-miR-308-3p
67063	0.5	dme-miR-308-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0088101	11216213	11217394	0.965764327	FBtr0088101:dme-miR-308-3p
67065	0.5	dme-miR-308-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0088100	11216213	11217394	0.965764327	FBtr0088100:dme-miR-308-3p
67067	0.5	dme-miR-308-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0088099	11216213	11217394	0.965764327	FBtr0088099:dme-miR-308-3p
67069	0.5	dme-miR-308-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0330620	11216243	11217394	0.965764327	FBtr0330620:dme-miR-308-3p
67071	0.5	dme-miR-308-3p	6mer3-8	shn	FBgn0003396	2R	+	11216752	11216757	FBtr0330619	11216213	11217394	0.965764327	FBtr0330619:dme-miR-308-3p
67073	0.5	dme-bantam-3p	6mer3-8	shn	FBgn0003396	2R	+	11217302	11217307	FBtr0088098	11216213	11217394	0.704122187	FBtr0088098:dme-bantam-3p
67074	0.5	dme-bantam-3p	6mer3-8	shn	FBgn0003396	2R	+	11217302	11217307	FBtr0088101	11216213	11217394	0.704122187	FBtr0088101:dme-bantam-3p
67075	0.5	dme-bantam-3p	6mer3-8	shn	FBgn0003396	2R	+	11217302	11217307	FBtr0088100	11216213	11217394	0.704122187	FBtr0088100:dme-bantam-3p
67076	0.5	dme-bantam-3p	6mer3-8	shn	FBgn0003396	2R	+	11217302	11217307	FBtr0088099	11216213	11217394	0.704122187	FBtr0088099:dme-bantam-3p
67077	0.5	dme-bantam-3p	6mer3-8	shn	FBgn0003396	2R	+	11217302	11217307	FBtr0330620	11216243	11217394	0.704122187	FBtr0330620:dme-bantam-3p
67078	0.5	dme-bantam-3p	6mer3-8	shn	FBgn0003396	2R	+	11217302	11217307	FBtr0330619	11216213	11217394	0.704122187	FBtr0330619:dme-bantam-3p
67079	0.5	dme-miR-11-3p	7mer-m1	rl	FBgn0003256	2R	+	1125300	1125306	FBtr0345337	1125087	1125927	0.490332137	FBtr0345337:dme-miR-11-3p
67080	0.5	dme-miR-11-3p	7mer-m1	rl	FBgn0003256	2R	+	1125300	1125306	FBtr0329920	1120749	1125927	0.490332137	FBtr0329920:dme-miR-11-3p
67081	0.5	dme-miR-252-5p	7mer-m8	tou	FBgn0033636	2R	-	11579041	11579047	FBtr0333071	11578878	11579826	0.502367375	FBtr0333071:dme-miR-252-5p
67082	0.5	dme-miR-252-5p	7mer-m8	tou	FBgn0033636	2R	-	11579041	11579047	FBtr0113066	11578878	11579826	0.502367375	FBtr0113066:dme-miR-252-5p
67083	0.5	dme-miR-252-5p	7mer-m8	tou	FBgn0033636	2R	-	11579041	11579047	FBtr0088091	11578878	11579826	0.502367375	FBtr0088091:dme-miR-252-5p
67084	0.5	dme-miR-252-5p	7mer-m8	tou	FBgn0033636	2R	-	11579041	11579047	FBtr0333070	11577483	11579826	0.502367375	FBtr0333070:dme-miR-252-5p
67085	0.5	dme-miR-275-3p	7mer-A1	CG9005	FBgn0033638	2R	-	11619646	11619652	FBtr0300945	11619477	11620844	0.823093919	FBtr0300945:dme-miR-275-3p
67086	0.5	dme-miR-306-5p	7mer-A1	CG9005	FBgn0033638	2R	-	11619646	11619652	FBtr0300945	11619477	11620844	0.823093919	FBtr0300945:dme-miR-306-5p
67087	0.5	dme-bantam-3p	6mer3-8	ADD1	FBgn0026573	2R	+	11977211	11977216	FBtr0088042	11977075	11977721	0.939998349	FBtr0088042:dme-bantam-3p
67088	0.5	dme-miR-11-3p	6mer3-8	ADD1	FBgn0026573	2R	+	11977302	11977307	FBtr0088042	11977075	11977721	0.681976627	FBtr0088042:dme-miR-11-3p
67090	0.5	dme-miR-308-3p	6mer3-8	ADD1	FBgn0026573	2R	+	11977302	11977307	FBtr0088042	11977075	11977721	0.681976627	FBtr0088042:dme-miR-308-3p
67092	0.5	dme-miR-996-3p	8mer-A1	CG8298	FBgn0033673	2R	+	11991313	11991320	FBtr0306003	11991281	11992350	0.62189686	FBtr0306003:dme-miR-996-3p
67093	0.5	dme-miR-279-3p	8mer-A1	CG8298	FBgn0033673	2R	+	11991313	11991320	FBtr0306003	11991281	11992350	0.62189686	FBtr0306003:dme-miR-279-3p
67094	0.5	dme-miR-14-3p	7mer-A1	Drep-1	FBgn0024732	2R	+	12049766	12049772	FBtr0087978	12049164	12050172	0.676679906	FBtr0087978:dme-miR-14-3p
67095	0.5	dme-miR-14-3p	7mer-A1	Drep-1	FBgn0024732	2R	+	12049766	12049772	FBtr0330629	12049191	12050172	0.676679906	FBtr0330629:dme-miR-14-3p
67096	0.5	dme-miR-9b-5p	7mer-A1	EndoG	FBgn0033690	2R	-	12177463	12177469	FBtr0088012	12177428	12177540	0.78447583	FBtr0088012:dme-miR-9b-5p
67097	0.5	dme-miR-9c-5p	7mer-A1	EndoG	FBgn0033690	2R	-	12177463	12177469	FBtr0088012	12177428	12177540	0.78447583	FBtr0088012:dme-miR-9c-5p
67098	0.5	dme-miR-308-3p	7mer-m1	CG8858	FBgn0033698	2R	-	12192420	12192426	FBtr0088008	12192372	12192572	0.619404681	FBtr0088008:dme-miR-308-3p
67099	0.5	dme-miR-277-3p	7mer-A1	CG8841	FBgn0033713	2R	-	12323254	12323260	FBtr0087965	12322505	12323316	0.674724405	FBtr0087965:dme-miR-277-3p
67100	0.5	dme-miR-277-3p	7mer-A1	CG8841	FBgn0033713	2R	-	12323254	12323260	FBtr0087964	12322505	12323316	0.674724405	FBtr0087964:dme-miR-277-3p
67101	0.5	dme-miR-277-3p	7mer-A1	CG8841	FBgn0033713	2R	-	12323254	12323260	FBtr0087966	12322505	12323316	0.674724405	FBtr0087966:dme-miR-277-3p
67102	0.5	dme-miR-277-3p	8mer-A1	CG8839	FBgn0033717	2R	-	12339635	12339642	FBtr0087960	12339608	12339892	0.584343802	FBtr0087960:dme-miR-277-3p
67103	0.5	dme-miR-277-3p	8mer-A1	CG8839	FBgn0033717	2R	-	12339635	12339642	FBtr0087958	12339608	12339892	0.584343802	FBtr0087958:dme-miR-277-3p
67104	0.5	dme-miR-277-3p	8mer-A1	CG8839	FBgn0033717	2R	-	12339635	12339642	FBtr0087959	12339608	12339892	0.584343802	FBtr0087959:dme-miR-277-3p
67105	0.5	dme-miR-277-3p	8mer-A1	CG8839	FBgn0033717	2R	-	12339635	12339642	FBtr0087957	12339608	12339892	0.584343802	FBtr0087957:dme-miR-277-3p
67106	0.5	dme-miR-252-5p	7mer-m8	CG8520	FBgn0033734	2R	+	12425347	12425353	FBtr0087926	12425250	12425459	0.561907787	FBtr0087926:dme-miR-252-5p
67107	0.5	dme-miR-252-5p	7mer-m8	CG8520	FBgn0033734	2R	+	12425347	12425353	FBtr0303222	12425250	12425459	0.561907787	FBtr0303222:dme-miR-252-5p
67108	0.5	dme-miR-252-5p	8mer-A1	fdl	FBgn0045063	2R	-	12487565	12487572	FBtr0346633	12487449	12488439	0.616300832	FBtr0346633:dme-miR-252-5p
67109	0.5	dme-miR-252-5p	7mer-A1	achi	FBgn0033749	2R	-	12511757	12511763	FBtr0087943	12511532	12512070	0.575005159	FBtr0087943:dme-miR-252-5p
67110	0.5	dme-miR-252-5p	7mer-A1	achi	FBgn0033749	2R	-	12511757	12511763	FBtr0087942	12511532	12512070	0.575005159	FBtr0087942:dme-miR-252-5p
67111	0.5	dme-miR-252-5p	7mer-A1	achi	FBgn0033749	2R	-	12511757	12511763	FBtr0339635	12511532	12512070	0.575005159	FBtr0339635:dme-miR-252-5p
67112	0.5	dme-miR-308-3p	7mer-m1	CG45086	FBgn0266487	2R	+	12619174	12619180	FBtr0344531	12613656	12619820	0.608214071	FBtr0344531:dme-miR-308-3p
67113	0.5	dme-miR-308-3p	7mer-m1	CG45086	FBgn0266487	2R	+	12619174	12619180	FBtr0344532	12613656	12619820	0.608214071	FBtr0344532:dme-miR-308-3p
67114	0.5	dme-miR-184-3p	8mer-A1	Galphaq	FBgn0004435	2R	+	12621531	12621538	FBtr0304955	12619145	12623197	0.617032112	FBtr0304955:dme-miR-184-3p
67115	0.5	dme-miR-317-3p	7mer-m8	Iswi	FBgn0011604	2R	+	12640583	12640589	FBtr0087841	12640336	12640628	0.570126594	FBtr0087841:dme-miR-317-3p
67116	0.5	dme-miR-317-3p	7mer-m8	Iswi	FBgn0011604	2R	+	12640583	12640589	FBtr0087842	12640336	12640628	0.570126594	FBtr0087842:dme-miR-317-3p
67117	0.5	dme-miR-317-3p	7mer-m8	Iswi	FBgn0011604	2R	+	12640583	12640589	FBtr0087843	12640336	12640628	0.570126594	FBtr0087843:dme-miR-317-3p
67118	0.5	dme-miR-7-5p	7mer-m8	CG42663	FBgn0261545	2R	+	12751040	12751046	FBtr0310576	12750597	12751545	0.473021379	FBtr0310576:dme-miR-7-5p
67119	0.5	dme-miR-7-5p	7mer-m8	CG42663	FBgn0261545	2R	+	12751040	12751046	FBtr0302644	12750597	12751545	0.473021379	FBtr0302644:dme-miR-7-5p
67120	0.5	dme-miR-7-5p	7mer-m8	CG42663	FBgn0261545	2R	+	12751040	12751046	FBtr0302645	12750597	12751545	0.473021379	FBtr0302645:dme-miR-7-5p
67121	0.5	dme-miR-277-3p	8mer-A1	CG42663	FBgn0261545	2R	+	12751141	12751148	FBtr0310576	12750597	12751545	0.558298055	FBtr0310576:dme-miR-277-3p
67122	0.5	dme-miR-277-3p	8mer-A1	CG42663	FBgn0261545	2R	+	12751141	12751148	FBtr0302644	12750597	12751545	0.558298055	FBtr0302644:dme-miR-277-3p
67123	0.5	dme-miR-277-3p	8mer-A1	CG42663	FBgn0261545	2R	+	12751141	12751148	FBtr0302645	12750597	12751545	0.558298055	FBtr0302645:dme-miR-277-3p
67124	0.5	dme-miR-14-3p	6mer3-8	CG13322	FBgn0033784	2R	-	12934462	12934467	FBtr0087805	12934232	12934751	0.959362676	FBtr0087805:dme-miR-14-3p
67125	0.5	dme-miR-14-3p	6mer3-8	CG13322	FBgn0033784	2R	-	12934462	12934467	FBtr0087804	12934232	12934751	0.959362676	FBtr0087804:dme-miR-14-3p
67126	0.5	dme-miR-14-3p	6mer3-8	CG13322	FBgn0033784	2R	-	12934462	12934467	FBtr0087803	12934232	12934751	0.959362676	FBtr0087803:dme-miR-14-3p
67127	0.5	dme-miR-996-3p	7mer-m8	Nrk	FBgn0020391	2R	+	13163173	13163179	FBtr0087728	13162649	13163484	0.597421198	FBtr0087728:dme-miR-996-3p
67128	0.5	dme-miR-279-3p	7mer-m8	Nrk	FBgn0020391	2R	+	13163173	13163179	FBtr0087728	13162649	13163484	0.597421198	FBtr0087728:dme-miR-279-3p
67129	0.5	dme-miR-965-3p	7mer-m8	Aats-val	FBgn0027079	2R	+	13202645	13202651	FBtr0087734	13202593	13202709	0.493284471	FBtr0087734:dme-miR-965-3p
67130	0.5	dme-miR-965-3p	7mer-m8	Aats-val	FBgn0027079	2R	+	13202645	13202651	FBtr0087735	13202593	13202709	0.493284471	FBtr0087735:dme-miR-965-3p
67131	0.5	dme-miR-965-3p	7mer-m8	Aats-val	FBgn0027079	2R	+	13202645	13202651	FBtr0333148	13202593	13202709	0.493284471	FBtr0333148:dme-miR-965-3p
67132	0.5	dme-miR-308-3p	7mer-m1	CG18278	FBgn0033836	2R	-	13408076	13408082	FBtr0087716	13408040	13408169	0.555210229	FBtr0087716:dme-miR-308-3p
67133	0.5	dme-miR-308-3p	7mer-m1	CG30059	FBgn0260475	2R	-	13412803	13412809	FBtr0087715	13412767	13412896	0.433787755	FBtr0087715:dme-miR-308-3p
67134	0.5	dme-miR-14-3p	7mer-m8	cnn	FBgn0013765	2R	-	13439843	13439849	FBtr0100654	13439312	13440071	0.429626349	FBtr0100654:dme-miR-14-3p
67135	0.5	dme-miR-14-3p	7mer-m8	cnn	FBgn0013765	2R	-	13439843	13439849	FBtr0087704	13439312	13440071	0.429626349	FBtr0087704:dme-miR-14-3p
67136	0.5	dme-miR-14-3p	7mer-m8	cnn	FBgn0013765	2R	-	13439843	13439849	FBtr0309892	13439312	13440071	0.429626349	FBtr0309892:dme-miR-14-3p
67137	0.5	dme-miR-14-3p	7mer-m8	cnn	FBgn0013765	2R	-	13439843	13439849	FBtr0087703	13439312	13440071	0.429626349	FBtr0087703:dme-miR-14-3p
67138	0.5	dme-miR-14-3p	7mer-m8	cnn	FBgn0013765	2R	-	13439843	13439849	FBtr0100656	13439312	13440071	0.429626349	FBtr0100656:dme-miR-14-3p
67139	0.5	dme-miR-14-3p	7mer-m8	cnn	FBgn0013765	2R	-	13439843	13439849	FBtr0309893	13439312	13440071	0.429626349	FBtr0309893:dme-miR-14-3p
67140	0.5	dme-miR-14-3p	7mer-m8	cnn	FBgn0013765	2R	-	13439843	13439849	FBtr0309891	13439312	13440071	0.429626349	FBtr0309891:dme-miR-14-3p
67141	0.5	dme-miR-14-3p	7mer-m8	cnn	FBgn0013765	2R	-	13439843	13439849	FBtr0309889	13439312	13440071	0.429626349	FBtr0309889:dme-miR-14-3p
67142	0.5	dme-miR-980-3p	6mer3-8	drk	FBgn0004638	2R	-	13496891	13496896	FBtr0087694	13496764	13496977	0.989958982	FBtr0087694:dme-miR-980-3p
67143	0.5	dme-miR-980-3p	6mer3-8	drk	FBgn0004638	2R	-	13496891	13496896	FBtr0087698	13495220	13496977	0.989958982	FBtr0087698:dme-miR-980-3p
67144	0.5	dme-miR-980-3p	6mer3-8	drk	FBgn0004638	2R	-	13496891	13496896	FBtr0087696	13495220	13496977	0.989958982	FBtr0087696:dme-miR-980-3p
67145	0.5	dme-miR-980-3p	6mer3-8	drk	FBgn0004638	2R	-	13496891	13496896	FBtr0087697	13495220	13496977	0.989958982	FBtr0087697:dme-miR-980-3p
67146	0.5	dme-miR-980-3p	6mer3-8	drk	FBgn0004638	2R	-	13496891	13496896	FBtr0087695	13496439	13496977	0.989958982	FBtr0087695:dme-miR-980-3p
67147	0.5	dme-miR-11-3p	6mer3-8	CG13344	FBgn0033884	2R	+	13863458	13863463	FBtr0339953	13863344	13863579	0.63623984	FBtr0339953:dme-miR-11-3p
67149	0.5	dme-miR-11-3p	6mer3-8	CG13344	FBgn0033884	2R	+	13863458	13863463	FBtr0087586	13863344	13864156	0.63623984	FBtr0087586:dme-miR-11-3p
67151	0.5	dme-miR-308-3p	6mer3-8	CG13344	FBgn0033884	2R	+	13863458	13863463	FBtr0339953	13863344	13863579	0.63623984	FBtr0339953:dme-miR-308-3p
67153	0.5	dme-miR-308-3p	6mer3-8	CG13344	FBgn0033884	2R	+	13863458	13863463	FBtr0087586	13863344	13864156	0.63623984	FBtr0087586:dme-miR-308-3p
67155	0.5	dme-miR-317-3p	7mer-m8	CG13344	FBgn0033884	2R	+	13863471	13863477	FBtr0339953	13863344	13863579	0.539812602	FBtr0339953:dme-miR-317-3p
67156	0.5	dme-miR-317-3p	7mer-m8	CG13344	FBgn0033884	2R	+	13863471	13863477	FBtr0087586	13863344	13864156	0.539812602	FBtr0087586:dme-miR-317-3p
67157	0.5	dme-miR-996-3p	8mer-A1	CG13344	FBgn0033884	2R	+	13863903	13863910	FBtr0087586	13863344	13864156	0.536771594	FBtr0087586:dme-miR-996-3p
67158	0.5	dme-miR-279-3p	8mer-A1	CG13344	FBgn0033884	2R	+	13863903	13863910	FBtr0087586	13863344	13864156	0.536771594	FBtr0087586:dme-miR-279-3p
67159	0.5	dme-miR-33-5p	7mer-A1	RN-tre	FBgn0020620	2R	-	13985083	13985089	FBtr0330627	13984813	13985596	0.72835857	FBtr0330627:dme-miR-33-5p
67160	0.5	dme-miR-33-5p	7mer-A1	RN-tre	FBgn0020620	2R	-	13985083	13985089	FBtr0330626	13984813	13985779	0.72835857	FBtr0330626:dme-miR-33-5p
67161	0.5	dme-miR-33-5p	7mer-A1	RN-tre	FBgn0020620	2R	-	13985083	13985089	FBtr0087603	13984813	13985779	0.72835857	FBtr0087603:dme-miR-33-5p
67162	0.5	dme-miR-252-5p	8mer-m1	RN-tre	FBgn0020620	2R	-	13986882	13986889	FBtr0087605	13986424	13987040	0.476235543	FBtr0087605:dme-miR-252-5p
67163	0.5	dme-miR-252-5p	8mer-A1	mam	FBgn0002643	2R	+	14058480	14058487	FBtr0087596	14057913	14058697	0.547091977	FBtr0087596:dme-miR-252-5p
67164	0.5	dme-miR-252-5p	8mer-A1	mam	FBgn0002643	2R	+	14058480	14058487	FBtr0339956	14057913	14060356	0.547091977	FBtr0339956:dme-miR-252-5p
67165	0.5	dme-miR-252-5p	8mer-A1	mam	FBgn0002643	2R	+	14058480	14058487	FBtr0087597	14057913	14060356	0.547091977	FBtr0087597:dme-miR-252-5p
67166	0.5	dme-miR-33-5p	7mer-A1	Prosap	FBgn0040752	2R	-	14060560	14060566	FBtr0339764	14060454	14062325	0.643791092	FBtr0339764:dme-miR-33-5p
67167	0.5	dme-miR-305-5p	8mer-A1	CG8323	FBgn0033903	2R	+	14166705	14166712	FBtr0087521	14166669	14166991	0.567887908	FBtr0087521:dme-miR-305-5p
67168	0.5	dme-miR-14-3p	8mer-A1	Arc1	FBgn0033926	2R	-	14357959	14357966	FBtr0087560	14357925	14359435	0.642428108	FBtr0087560:dme-miR-14-3p
67169	0.5	dme-miR-980-3p	7mer-A1	Spred	FBgn0020767	2R	-	14760435	14760441	FBtr0329880	14759644	14761759	0.79296365	FBtr0329880:dme-miR-980-3p
67170	0.5	dme-miR-996-3p	8mer-A1	HPS1	FBgn0033973	2R	+	14857343	14857350	FBtr0087449	14857301	14857502	0.611616006	FBtr0087449:dme-miR-996-3p
67171	0.5	dme-miR-279-3p	8mer-A1	HPS1	FBgn0033973	2R	+	14857343	14857350	FBtr0087449	14857301	14857502	0.611616006	FBtr0087449:dme-miR-279-3p
67172	0.5	dme-miR-275-3p	6mer3-8	Inr-a	FBgn0264962	2R	-	14866690	14866695	FBtr0301513	14866611	14867304	0.661009285	FBtr0301513:dme-miR-275-3p
67173	0.5	dme-miR-306-5p	6mer3-8	Inr-a	FBgn0264962	2R	-	14866690	14866695	FBtr0301513	14866611	14867304	0.661009285	FBtr0301513:dme-miR-306-5p
67174	0.5	dme-miR-305-5p	8mer-m1	Inr-a	FBgn0264962	2R	-	14867254	14867261	FBtr0301513	14866611	14867304	0.451928953	FBtr0301513:dme-miR-305-5p
67175	0.5	dme-miR-33-5p	8mer-A1	aPKC	FBgn0261854	2R	-	14945723	14945730	FBtr0303433	14945112	14946515	0.48813523	FBtr0303433:dme-miR-33-5p
67176	0.5	dme-miR-33-5p	8mer-A1	aPKC	FBgn0261854	2R	-	14945723	14945730	FBtr0329887	14945112	14946515	0.48813523	FBtr0329887:dme-miR-33-5p
67177	0.5	dme-miR-33-5p	8mer-A1	aPKC	FBgn0261854	2R	-	14945723	14945730	FBtr0329889	14945112	14946063	0.48813523	FBtr0329889:dme-miR-33-5p
67178	0.5	dme-miR-33-5p	8mer-A1	aPKC	FBgn0261854	2R	-	14945723	14945730	FBtr0329888	14945112	14946515	0.48813523	FBtr0329888:dme-miR-33-5p
67179	0.5	dme-miR-33-5p	8mer-A1	aPKC	FBgn0261854	2R	-	14945723	14945730	FBtr0303431	14945112	14946515	0.48813523	FBtr0303431:dme-miR-33-5p
67180	0.5	dme-miR-33-5p	8mer-A1	aPKC	FBgn0261854	2R	-	14945723	14945730	FBtr0329890	14945112	14946046	0.48813523	FBtr0329890:dme-miR-33-5p
67181	0.5	dme-miR-252-5p	7mer-m8	Trpm	FBgn0265194	2R	-	15262867	15262873	FBtr0339079	15262806	15263722	0.629448924	FBtr0339079:dme-miR-252-5p
67182	0.5	dme-miR-252-5p	7mer-m8	Trpm	FBgn0265194	2R	-	15262867	15262873	FBtr0339082	15262806	15263722	0.629448924	FBtr0339082:dme-miR-252-5p
67183	0.5	dme-miR-252-5p	7mer-m8	Trpm	FBgn0265194	2R	-	15262867	15262873	FBtr0339077	15262806	15263722	0.629448924	FBtr0339077:dme-miR-252-5p
67184	0.5	dme-miR-252-5p	7mer-m8	Trpm	FBgn0265194	2R	-	15262867	15262873	FBtr0339080	15262806	15263722	0.629448924	FBtr0339080:dme-miR-252-5p
67185	0.5	dme-miR-252-5p	7mer-m8	Trpm	FBgn0265194	2R	-	15262867	15262873	FBtr0339076	15262806	15263722	0.629448924	FBtr0339076:dme-miR-252-5p
67186	0.5	dme-miR-252-5p	7mer-m8	Trpm	FBgn0265194	2R	-	15262867	15262873	FBtr0339078	15262806	15263722	0.629448924	FBtr0339078:dme-miR-252-5p
67187	0.5	dme-miR-252-5p	7mer-m8	Trpm	FBgn0265194	2R	-	15262867	15262873	FBtr0339081	15262806	15263722	0.629448924	FBtr0339081:dme-miR-252-5p
67188	0.5	dme-miR-252-5p	7mer-m8	Trpm	FBgn0265194	2R	-	15262867	15262873	FBtr0339074	15262806	15263722	0.629448924	FBtr0339074:dme-miR-252-5p
67189	0.5	dme-miR-996-3p	7mer-m8	CG8155	FBgn0034009	2R	-	15318102	15318108	FBtr0087391	15317815	15318579	0.606329722	FBtr0087391:dme-miR-996-3p
67190	0.5	dme-miR-279-3p	7mer-m8	CG8155	FBgn0034009	2R	-	15318102	15318108	FBtr0087391	15317815	15318579	0.606329722	FBtr0087391:dme-miR-279-3p
67191	0.5	dme-miR-8-3p	6mer3-8	SRPK	FBgn0026370	2R	+	15387745	15387750	FBtr0087384	15385390	15387851	0.961793697	FBtr0087384:dme-miR-8-3p
67192	0.5	dme-miR-8-3p	6mer3-8	SRPK	FBgn0026370	2R	+	15387745	15387750	FBtr0087385	15385390	15387851	0.961793697	FBtr0087385:dme-miR-8-3p
67193	0.5	dme-miR-11-3p	7mer-m1	Khc-73	FBgn0019968	2R	-	15517768	15517774	FBtr0329957	15517705	15518577	0.69733419	FBtr0329957:dme-miR-11-3p
67194	0.5	dme-miR-11-3p	7mer-m1	Khc-73	FBgn0019968	2R	-	15517768	15517774	FBtr0346265	15517705	15518751	0.69733419	FBtr0346265:dme-miR-11-3p
67195	0.5	dme-miR-11-3p	7mer-m1	Khc-73	FBgn0019968	2R	-	15517768	15517774	FBtr0329955	15517705	15518751	0.69733419	FBtr0329955:dme-miR-11-3p
67196	0.5	dme-miR-11-3p	7mer-m1	Khc-73	FBgn0019968	2R	-	15517768	15517774	FBtr0329956	15515776	15518751	0.69733419	FBtr0329956:dme-miR-11-3p
67197	0.5	dme-miR-11-3p	7mer-m1	Khc-73	FBgn0019968	2R	-	15517768	15517774	FBtr0087357	15517705	15518751	0.69733419	FBtr0087357:dme-miR-11-3p
67198	0.5	dme-miR-14-3p	7mer-A1	CG30466	FBgn0050466	2R	+	15572953	15572959	FBtr0087339	15572925	15573170	0.730670177	FBtr0087339:dme-miR-14-3p
67199	0.5	dme-miR-14-3p	7mer-A1	CG30466	FBgn0050466	2R	+	15572953	15572959	FBtr0340004	15572925	15573170	0.730670177	FBtr0340004:dme-miR-14-3p
67200	0.5	dme-miR-970-3p	6mer3-8	Mlf	FBgn0034051	2R	-	15936314	15936319	FBtr0087293	15935891	15938254	0.774968851	FBtr0087293:dme-miR-970-3p
67201	0.5	dme-miR-970-3p	6mer3-8	Mlf	FBgn0034051	2R	-	15936314	15936319	FBtr0306649	15936089	15936459	0.774968851	FBtr0306649:dme-miR-970-3p
67202	0.5	dme-miR-970-3p	6mer3-8	Mlf	FBgn0034051	2R	-	15936314	15936319	FBtr0087294	15935891	15936459	0.774968851	FBtr0087294:dme-miR-970-3p
67203	0.5	dme-miR-970-3p	6mer3-8	Mlf	FBgn0034051	2R	-	15936314	15936319	FBtr0087295	15935891	15936459	0.774968851	FBtr0087295:dme-miR-970-3p
67204	0.5	dme-miR-970-3p	6mer3-8	Mlf	FBgn0034051	2R	-	15936314	15936319	FBtr0306650	15935891	15936459	0.774968851	FBtr0306650:dme-miR-970-3p
67205	0.5	dme-miR-970-3p	6mer3-8	Mlf	FBgn0034051	2R	-	15936314	15936319	FBtr0302149	15935891	15937286	0.774968851	FBtr0302149:dme-miR-970-3p
67206	0.5	dme-miR-970-3p	6mer3-8	Mlf	FBgn0034051	2R	-	15936314	15936319	FBtr0087292	15935891	15936459	0.774968851	FBtr0087292:dme-miR-970-3p
67207	0.5	dme-miR-965-3p	8mer-A1	CG8320	FBgn0034059	2R	+	15993469	15993476	FBtr0087202	15993411	15993707	0.608444948	FBtr0087202:dme-miR-965-3p
