Gene ID	Gene Symbol	Transcript ID	Gene Tax ID	miRNA	Site Type	UTR_start	UTR end	context++ score	context++ score percentile	weighted context++ score	weighted context++ score percentile
FBgn0004580	Cbp53E	FBtr0087056	7227	dme-miR-995-3p	1	993	999	-0.468	79	-0.335	79
FBgn0004580	Cbp53E	FBtr0087056	7227	dme-miR-9a-3p	1	1111	1117	-0.526	70	-0.374	69
FBgn0004580	Cbp53E	FBtr0087056	7227	dme-miR-79-3p	1	1111	1117	-0.526	70	-0.374	69
FBgn0004580	Cbp53E	FBtr0087056	7227	dme-miR-4-3p	3	1111	1118	-1.137	91	-0.756	88
FBgn0004580	Cbp53E	FBtr0087056	7227	dme-miR-1017-3p	1	1111	1117	-0.526	78	-0.374	73
FBgn0004580	Cbp53E	FBtr0087056	7227	dme-miR-314-3p	1	1394	1400	-0.298	60	-0.216	64
FBgn0022942	Cbp80	FBtr0070684	7227	dme-miR-999-3p	3	208	215	-0.954	89	-0.938	95
FBgn0031148	Cbs	FBtr0077244	7227	dme-miR-277-3p	2	87	93	-1.176	90	-1.171	95
FBgn0086757	cbs	FBtr0087666	7227	dme-miR-1-3p	3	115	122	-0.860	86	-0.857	91
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-958-3p	1	29	35	-0.603	82	-0.603	88
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-11-3p	3	355	362	-1.021	91	-1.018	94
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-2c-3p	3	355	362	-0.971	90	-0.969	92
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-13b-3p	3	355	362	-1.001	92	-0.998	94
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-6-3p	3	355	362	-1.001	91	-0.998	93
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-2b-3p	3	355	362	-0.971	90	-0.969	92
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-13a-3p	3	355	362	-1.001	92	-0.998	94
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-5-3p	3	355	362	-0.971	92	-0.969	94
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-2a-3p	3	355	362	-0.971	90	-0.969	92
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-308-3p	3	355	362	-0.971	91	-0.969	93
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-283-5p	2	358	364	-0.627	65	-0.626	79
FBgn0043364	cbt	FBtr0078083	7227	dme-miR-958-3p	1	506	512	-0.473	72	-0.150	54
FBgn0039396	CCAP-R	FBtr0304043	7227	dme-miR-282-5p	2	112	118	-0.636	87	-0.636	91
FBgn0039396	CCAP-R	FBtr0304043	7227	dme-miR-1000-5p	3	121	128	-1.048	93	-1.048	97
FBgn0039396	CCAP-R	FBtr0304043	7227	dme-miR-10-3p	2	202	208	-0.887	84	-0.887	93
FBgn0039396	CCAP-R	FBtr0304043	7227	dme-miR-1006-3p	2	202	208	-0.677	75	-0.677	87
FBgn0039396	CCAP-R	FBtr0304043	7227	dme-miR-14-3p	1	578	584	-0.528	65	-0.287	55
FBgn0031979	CCDC53	FBtr0079540	7227	dme-miR-308-3p	1	30	36	-1.039	93	-1.039	95
FBgn0031979	CCDC53	FBtr0079540	7227	dme-miR-11-3p	1	30	36	-1.089	93	-1.089	95
FBgn0031979	CCDC53	FBtr0079540	7227	dme-miR-2c-3p	1	30	36	-0.989	90	-0.989	93
FBgn0031979	CCDC53	FBtr0079540	7227	dme-miR-13b-3p	1	30	36	-0.979	92	-0.979	93
FBgn0031979	CCDC53	FBtr0079540	7227	dme-miR-6-3p	1	30	36	-0.979	90	-0.979	92
FBgn0031979	CCDC53	FBtr0079540	7227	dme-miR-2b-3p	1	30	36	-0.989	90	-0.989	93
FBgn0031979	CCDC53	FBtr0079540	7227	dme-miR-13a-3p	1	30	36	-0.979	92	-0.979	93
FBgn0031979	CCDC53	FBtr0079540	7227	dme-miR-5-3p	1	30	36	-1.059	94	-1.059	96
FBgn0031979	CCDC53	FBtr0079540	7227	dme-miR-2a-3p	1	30	36	-0.989	90	-0.989	93
FBgn0038199	CCHa1	FBtr0113232	7227	dme-miR-252-5p	3	331	338	-1.852	98	-0.296	59
FBgn0038199	CCHa1	FBtr0113232	7227	dme-miR-1002-5p	1	332	338	-0.653	86	-0.142	44
FBgn0050106	CCHa1-R	FBtr0086893	7227	dme-miR-4-3p	1	533	539	-0.376	50	-0.366	65
FBgn0033058	CCHa2-R	FBtr0301687	7227	dme-bantam-3p	3	91	98	-0.880	93	-0.880	95
FBgn0033058	CCHa2-R	FBtr0301687	7227	dme-miR-313-3p	3	460	467	-0.830	88	-0.147	45
FBgn0033058	CCHa2-R	FBtr0301687	7227	dme-miR-310-3p	3	460	467	-0.830	89	-0.147	47
FBgn0033058	CCHa2-R	FBtr0301687	7227	dme-miR-312-3p	3	460	467	-1.090	93	-0.180	49
FBgn0033058	CCHa2-R	FBtr0301687	7227	dme-miR-92b-3p	3	460	467	-0.790	87	-0.141	45
FBgn0033058	CCHa2-R	FBtr0301687	7227	dme-miR-311-3p	3	460	467	-0.830	89	-0.147	46
FBgn0033058	CCHa2-R	FBtr0301687	7227	dme-miR-92a-3p	3	460	467	-0.810	88	-0.144	45
FBgn0038925	Cchl	FBtr0084185	7227	dme-miR-305-5p	1	31	37	-0.866	82	-0.866	91
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-313-3p	1	98	104	-0.523	70	-0.523	80
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-310-3p	1	98	104	-0.493	69	-0.493	79
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-312-3p	1	98	104	-0.493	64	-0.493	77
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-92b-3p	1	98	104	-0.503	68	-0.503	79
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-311-3p	1	98	104	-0.493	68	-0.493	79
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-92a-3p	1	98	104	-0.493	67	-0.493	78
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-957-3p	1	758	764	-0.496	85	-0.171	69
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-10-5p	2	799	805	-0.120	51	-0.045	55
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-993-3p	1	865	871	-0.293	59	-0.106	55
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-1007-3p	1	865	871	-0.273	59	-0.099	60
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-976-3p	1	930	936	-0.010	0	-0.004	11
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-981-3p	1	1073	1079	-0.533	65	-0.182	47
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-283-5p	2	1104	1110	-0.226	20	-0.083	30
FBgn0259231	CCKLR-17D1	FBtr0299681	7227	dme-miR-315-5p	2	1153	1159	-0.697	60	-0.184	38
FBgn0038331	Ccm3	FBtr0083094	7227	dme-miR-252-5p	1	563	569	-0.552	70	-0.323	62
FBgn0038331	Ccm3	FBtr0083094	7227	dme-miR-1002-5p	1	563	569	-0.632	85	-0.366	72
FBgn0038331	Ccm3	FBtr0083094	7227	dme-miR-316-5p	1	601	607	-0.670	69	-0.385	65
FBgn0052183	Ccn	FBtr0075186	7227	dme-miR-190-5p	2	645	651	-0.548	51	-0.456	66
FBgn0052183	Ccn	FBtr0075186	7227	dme-miR-190-5p	1	718	724	-0.635	61	-0.525	72
FBgn0004782	Ccp84Ab	FBtr0081692	7227	dme-miR-1011-3p	3	77	84	-1.412	94	-0.973	95
FBgn0004781	Ccp84Ac	FBtr0081693	7227	dme-miR-8-3p	1	35	41	-0.890	90	-0.890	93
FBgn0003676	CCT1	FBtr0084290	7227	dme-miR-277-3p	1	46	52	-0.807	76	-0.807	86
FBgn0030086	CCT2	FBtr0071289	7227	dme-miR-1017-3p	2	232	238	-0.447	69	-0.443	79
FBgn0015019	CCT3	FBtr0083337	7227	dme-miR-277-3p	2	194	200	-0.944	82	-0.660	80
FBgn0037533	CD98hc	FBtr0081824	7227	dme-miR-304-5p	2	98	104	-0.911	91	-0.855	94
FBgn0037533	CD98hc	FBtr0081824	7227	dme-miR-277-3p	2	204	210	-0.818	77	-0.007	11
FBgn0052499	Cda4	FBtr0077362	7227	dme-miR-219-5p	2	772	778	-0.374	62	-0.001	6
FBgn0052499	Cda4	FBtr0077362	7227	dme-miR-277-3p	3	911	918	-1.124	89	-0.003	7
FBgn0051973	Cda5	FBtr0078163	7227	dme-miR-308-3p	1	480	486	-0.062	20	-0.058	33
FBgn0051973	Cda5	FBtr0078163	7227	dme-miR-11-3p	1	480	486	-0.062	17	-0.058	30
FBgn0051973	Cda5	FBtr0078163	7227	dme-miR-2c-3p	1	480	486	-0.072	18	-0.068	32
FBgn0051973	Cda5	FBtr0078163	7227	dme-miR-13b-3p	1	480	486	-0.062	19	-0.058	32
FBgn0051973	Cda5	FBtr0078163	7227	dme-miR-6-3p	1	480	486	-0.062	16	-0.058	29
FBgn0051973	Cda5	FBtr0078163	7227	dme-miR-2b-3p	1	480	486	-0.072	18	-0.068	32
FBgn0051973	Cda5	FBtr0078163	7227	dme-miR-13a-3p	1	480	486	-0.062	19	-0.058	32
FBgn0051973	Cda5	FBtr0078163	7227	dme-miR-5-3p	1	480	486	-0.062	19	-0.058	32
FBgn0051973	Cda5	FBtr0078163	7227	dme-miR-2a-3p	1	480	486	-0.072	18	-0.068	32
FBgn0051973	Cda5	FBtr0078163	7227	dme-miR-8-3p	1	920	926	-0.586	65	-0.421	64
FBgn0039774	CDase	FBtr0085645	7227	dme-miR-9a-3p	1	124	130	-0.632	78	-0.570	82
FBgn0039774	CDase	FBtr0085645	7227	dme-miR-4-3p	2	124	130	-0.752	79	-0.675	85
FBgn0039774	CDase	FBtr0085645	7227	dme-miR-79-3p	1	124	130	-0.632	78	-0.570	82
FBgn0039774	CDase	FBtr0085645	7227	dme-miR-1017-3p	1	124	130	-0.652	87	-0.587	88
FBgn0039774	CDase	FBtr0085645	7227	dme-miR-263b-5p	1	156	162	-0.691	84	-0.458	78
FBgn0031952	cdc14	FBtr0301330	7227	dme-miR-305-5p	2	117	123	-0.103	12	-0.103	34
FBgn0031952	cdc14	FBtr0301331	7227	dme-miR-980-3p	2	288	294	-0.020	5	-0.020	29
FBgn0031952	cdc14	FBtr0301331	7227	dme-miR-4968-5p	2	288	294	-0.020	5	-0.020	28
FBgn0031952	cdc14	FBtr0301330	7227	dme-miR-4968-5p	2	290	296	-0.020	5	-0.020	28
FBgn0031952	cdc14	FBtr0301330	7227	dme-miR-980-3p	2	290	296	-0.020	5	-0.020	29
FBgn0031952	cdc14	FBtr0301331	7227	dme-bantam-3p	1	570	576	-0.222	59	-0.222	70
FBgn0031952	cdc14	FBtr0301331	7227	dme-miR-305-5p	2	796	802	-0.020	3	-0.020	20
FBgn0031952	cdc14	FBtr0301331	7227	dme-miR-4968-5p	2	969	975	-0.020	5	-0.020	28
FBgn0031952	cdc14	FBtr0301331	7227	dme-miR-980-3p	2	969	975	-0.020	5	-0.020	28
FBgn0010341	Cdc42	FBtr0309214	7227	dme-miR-976-3p	2	1113	1119	-0.696	89	-0.564	90
FBgn0010341	Cdc42	FBtr0309214	7227	dme-miR-1000-5p	1	1133	1139	-0.563	70	-0.425	74
FBgn0010341	Cdc42	FBtr0309214	7227	dme-miR-277-3p	2	1225	1231	-0.757	74	-0.296	54
FBgn0028360	Cdc7	FBtr0070950	7227	dme-let-7-5p	1	175	181	-0.819	85	-0.812	90
FBgn0028360	Cdc7	FBtr0070950	7227	dme-miR-314-3p	1	453	459	-0.428	74	-0.363	78
FBgn0265082	Cdep	FBtr0336809	7227	dme-miR-312-3p	2	46	52	-0.418	55	-0.418	71
FBgn0265082	Cdep	FBtr0336809	7227	dme-miR-92b-3p	2	46	52	-0.418	58	-0.418	73
FBgn0265082	Cdep	FBtr0336809	7227	dme-miR-311-3p	2	46	52	-0.418	58	-0.418	74
FBgn0265082	Cdep	FBtr0336809	7227	dme-miR-92a-3p	2	46	52	-0.428	59	-0.428	73
FBgn0265082	Cdep	FBtr0336809	7227	dme-miR-313-3p	2	46	52	-0.418	59	-0.418	74
FBgn0265082	Cdep	FBtr0336809	7227	dme-miR-310-3p	2	46	52	-0.418	60	-0.418	74
FBgn0265082	Cdep	FBtr0336809	7227	dme-miR-964-5p	2	101	107	-0.425	62	-0.420	75
FBgn0265082	Cdep	FBtr0336812	7227	dme-miR-14-3p	1	173	179	-0.403	54	-0.399	65
FBgn0265082	Cdep	FBtr0336812	7227	dme-miR-315-5p	2	278	284	-0.330	26	-0.264	46
FBgn0265082	Cdep	FBtr0336812	7227	dme-miR-315-5p	2	304	310	-0.295	22	-0.237	43
FBgn0265082	Cdep	FBtr0336812	7227	dme-miR-315-5p	2	328	334	-0.501	44	-0.396	59
FBgn0265082	Cdep	FBtr0336812	7227	dme-miR-314-3p	1	516	522	-0.170	42	-0.137	55
FBgn0265082	Cdep	FBtr0336812	7227	dme-miR-263b-5p	3	1106	1113	-0.030	14	-0.024	28
FBgn0265082	Cdep	FBtr0336812	7227	dme-miR-1000-5p	1	1360	1366	-0.241	24	-0.193	48
FBgn0265082	Cdep	FBtr0336812	7227	dme-miR-315-5p	1	1386	1392	-0.219	15	-0.176	36
FBgn0265082	Cdep	FBtr0336812	7227	dme-miR-315-5p	3	1400	1407	-0.370	30	-0.294	49
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-9b-5p	1	184	190	-0.412	47	-0.396	64
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-9a-5p	1	184	190	-0.622	61	-0.595	76
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-9c-5p	1	184	190	-0.532	54	-0.510	70
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-316-5p	1	186	192	-0.615	64	-0.587	80
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-316-5p	2	331	337	-0.475	53	-0.371	64
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-1000-5p	1	663	669	-0.351	40	-0.248	56
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-263b-5p	1	1609	1615	-0.344	52	-0.037	32
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-1000-5p	1	1699	1705	-0.425	51	-0.044	23
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-9a-3p	1	1716	1722	-0.459	64	-0.047	38
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-79-3p	1	1716	1722	-0.459	64	-0.047	37
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-4-3p	3	1716	1723	-0.568	69	-0.056	32
FBgn0032821	CdGAPr	FBtr0332179	7227	dme-miR-1017-3p	1	1716	1722	-0.400	63	-0.042	36
FBgn0004876	cdi	FBtr0083716	7227	dme-miR-276a-3p	1	383	389	-0.543	78	-0.368	74
FBgn0004876	cdi	FBtr0083716	7227	dme-miR-276b-3p	1	383	389	-0.563	79	-0.381	75
FBgn0004876	cdi	FBtr0083716	7227	dme-miR-14-3p	3	1109	1116	-0.508	63	-0.050	32
FBgn0004876	cdi	FBtr0083716	7227	dme-miR-987-5p	3	1234	1241	-0.623	74	-0.059	34
FBgn0004876	cdi	FBtr0305321	7227	dme-miR-276a-3p	1	1242	1248	-0.416	67	-0.286	68
FBgn0004876	cdi	FBtr0305321	7227	dme-miR-276b-3p	1	1242	1248	-0.436	69	-0.299	69
FBgn0004876	cdi	FBtr0305321	7227	dme-miR-14-3p	3	1968	1975	-0.459	58	-0.046	32
FBgn0004876	cdi	FBtr0305321	7227	dme-miR-987-5p	3	2093	2100	-0.574	70	-0.056	34
FBgn0037093	Cdk12	FBtr0078358	7227	dme-miR-14-3p	1	749	755	-0.305	42	-0.133	38
FBgn0004107	Cdk2	FBtr0300447	7227	dme-miR-34-5p	1	50	56	-0.851	86	-0.847	91
FBgn0030269	CDK2AP1	FBtr0330387	7227	dme-miR-34-5p	2	455	461	-0.339	53	-0.297	65
FBgn0030269	CDK2AP1	FBtr0073437	7227	dme-miR-34-5p	2	497	503	-0.326	52	-0.285	64
FBgn0016131	Cdk4	FBtr0087102	7227	dme-miR-5-5p	2	122	128	-0.770	89	-0.770	93
FBgn0016131	Cdk4	FBtr0087102	7227	dme-miR-962-5p	3	209	216	-0.953	94	-0.949	96
FBgn0016131	Cdk4	FBtr0087102	7227	dme-miR-13b-3p	1	326	332	-0.652	73	-0.639	78
FBgn0016131	Cdk4	FBtr0087102	7227	dme-miR-6-3p	1	326	332	-0.542	58	-0.531	67
FBgn0016131	Cdk4	FBtr0087102	7227	dme-miR-2b-3p	1	326	332	-0.582	66	-0.571	72
FBgn0016131	Cdk4	FBtr0087102	7227	dme-miR-13a-3p	1	326	332	-0.652	73	-0.639	78
FBgn0016131	Cdk4	FBtr0087102	7227	dme-miR-5-3p	1	326	332	-0.622	71	-0.610	75
FBgn0016131	Cdk4	FBtr0087102	7227	dme-miR-2a-3p	1	326	332	-0.582	66	-0.571	72
FBgn0016131	Cdk4	FBtr0087102	7227	dme-miR-308-3p	1	326	332	-0.572	66	-0.561	72
FBgn0016131	Cdk4	FBtr0087102	7227	dme-miR-11-3p	1	326	332	-0.602	65	-0.590	71
FBgn0016131	Cdk4	FBtr0087102	7227	dme-miR-2c-3p	1	326	332	-0.582	66	-0.571	72
FBgn0013762	Cdk5	FBtr0087350	7227	dme-miR-1011-3p	3	576	583	-1.250	93	-0.530	81
FBgn0261532	cdm	FBtr0336472	7227	dme-miR-263b-5p	1	444	450	-0.602	79	-0.071	37
FBgn0261532	cdm	FBtr0336472	7227	dme-miR-280-5p	3	457	464	-0.649	63	-0.072	25
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-311-3p	2	285	291	-0.261	39	-0.242	57
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-92a-3p	2	285	291	-0.271	40	-0.251	58
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-313-3p	2	285	291	-0.261	38	-0.242	57
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-310-3p	2	285	291	-0.261	41	-0.242	58
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-312-3p	2	285	291	-0.431	57	-0.397	70
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-92b-3p	2	285	291	-0.261	39	-0.242	56
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-1006-3p	1	367	373	-0.520	59	-0.477	76
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-10-3p	1	367	373	-0.540	59	-0.496	75
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-10-3p	1	406	412	-0.277	25	-0.252	52
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-1006-3p	1	406	412	-0.247	24	-0.225	50
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-92b-3p	3	570	577	-1.214	96	-1.062	96
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-311-3p	3	570	577	-1.214	96	-1.062	96
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-92a-3p	3	570	577	-1.214	95	-1.062	96
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-313-3p	3	570	577	-1.214	96	-1.062	96
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-310-3p	3	570	577	-1.214	96	-1.062	96
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-312-3p	3	570	577	-1.214	95	-1.062	96
FBgn0010350	CdsA	FBtr0076688	7227	dme-miR-305-5p	1	793	799	-0.448	46	-0.395	63
FBgn0032409	Ced-12	FBtr0080330	7227	dme-miR-263b-5p	1	69	75	-0.548	75	-0.548	84
FBgn0032409	Ced-12	FBtr0080330	7227	dme-miR-8-3p	1	120	126	-0.801	85	-0.801	90
FBgn0032409	Ced-12	FBtr0080330	7227	dme-miR-311-3p	2	130	136	-0.699	83	-0.699	89
FBgn0032409	Ced-12	FBtr0080330	7227	dme-miR-92a-3p	2	130	136	-0.709	83	-0.709	89
FBgn0032409	Ced-12	FBtr0080330	7227	dme-miR-313-3p	2	130	136	-0.699	83	-0.699	89
FBgn0032409	Ced-12	FBtr0080330	7227	dme-miR-310-3p	2	130	136	-0.699	84	-0.699	89
FBgn0032409	Ced-12	FBtr0080330	7227	dme-miR-312-3p	2	130	136	-0.799	86	-0.799	91
FBgn0032409	Ced-12	FBtr0080330	7227	dme-miR-92b-3p	2	130	136	-0.709	83	-0.709	89
FBgn0032409	Ced-12	FBtr0080330	7227	dme-miR-375-3p	1	153	159	-0.580	51	-0.579	77
FBgn0032409	Ced-12	FBtr0080330	7227	dme-miR-305-5p	1	289	295	-0.719	73	-0.242	50
FBgn0029092	ced-6	FBtr0088548	7227	dme-miR-1003-3p	3	415	422	-0.965	95	-0.897	97
FBgn0029092	ced-6	FBtr0088548	7227	dme-miR-1004-3p	3	415	422	-0.965	95	-0.897	97
FBgn0029092	ced-6	FBtr0088548	7227	dme-miR-311-3p	1	536	542	-0.430	60	-0.352	68
FBgn0029092	ced-6	FBtr0088548	7227	dme-miR-92a-3p	1	536	542	-0.400	55	-0.328	65
FBgn0029092	ced-6	FBtr0088548	7227	dme-miR-313-3p	1	536	542	-0.430	61	-0.352	68
FBgn0029092	ced-6	FBtr0088548	7227	dme-miR-310-3p	1	536	542	-0.400	58	-0.328	66
FBgn0029092	ced-6	FBtr0088548	7227	dme-miR-312-3p	1	536	542	-0.470	61	-0.384	69
FBgn0029092	ced-6	FBtr0088548	7227	dme-miR-92b-3p	1	536	542	-0.470	64	-0.384	70
FBgn0029092	ced-6	FBtr0088548	7227	dme-miR-34-5p	1	693	699	-0.525	68	-0.004	12
FBgn0039056	CenB1A	FBtr0084368	7227	dme-miR-958-3p	1	173	179	-0.569	81	-0.568	87
FBgn0039056	CenB1A	FBtr0084368	7227	dme-miR-970-3p	2	372	378	-0.269	54	-0.225	66
FBgn0039056	CenB1A	FBtr0084368	7227	dme-miR-263b-5p	2	532	538	-0.477	68	-0.273	64
FBgn0028509	CenG1A	FBtr0080546	7227	dme-miR-958-3p	1	263	269	-0.425	66	-0.420	77
FBgn0028509	CenG1A	FBtr0080546	7227	dme-miR-iab-8-5p	2	473	479	-0.365	63	-0.353	74
FBgn0031575	Cep97	FBtr0077504	7227	dme-bantam-3p	1	46	52	-0.698	86	-0.309	76
FBgn0031575	Cep97	FBtr0077504	7227	dme-miR-9a-3p	2	85	91	-0.622	78	-0.278	62
FBgn0031575	Cep97	FBtr0077504	7227	dme-miR-79-3p	2	85	91	-0.732	85	-0.320	65
FBgn0037315	Cerk	FBtr0078803	7227	dme-miR-283-5p	3	146	153	-1.004	85	-1.000	91
FBgn0037315	Cerk	FBtr0078803	7227	dme-miR-1-3p	2	196	202	-0.886	87	-0.765	88
FBgn0027569	cert	FBtr0076717	7227	dme-miR-137-3p	2	19	25	-0.603	67	-0.603	81
FBgn0027569	cert	FBtr0076717	7227	dme-miR-315-5p	3	23	30	-0.904	73	-0.904	88
FBgn0027569	cert	FBtr0076717	7227	dme-miR-315-5p	2	33	39	-0.230	16	-0.230	42
FBgn0027569	cert	FBtr0076717	7227	dme-miR-219-5p	1	294	300	-0.624	88	-0.624	93
FBgn0027569	cert	FBtr0076717	7227	dme-miR-4-3p	1	357	363	-0.542	66	-0.537	79
FBgn0027569	cert	FBtr0076717	7227	dme-miR-33-5p	1	363	369	-0.287	47	-0.285	70
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-964-5p	2	355	361	-0.141	26	-0.137	47
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-304-5p	2	362	368	-0.329	59	-0.319	73
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-964-5p	2	520	526	-0.096	21	-0.094	42
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-304-5p	2	527	533	-0.285	54	-0.277	69
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-4-3p	1	793	799	-0.482	61	-0.232	54
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-4-3p	1	958	964	-0.468	59	-0.226	53
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-277-3p	2	1013	1019	-0.020	2	-0.009	13
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-79-3p	1	1084	1090	-0.402	58	-0.170	52
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-4-3p	2	1084	1090	-0.215	31	-0.094	38
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-1017-3p	1	1084	1090	-0.343	56	-0.147	51
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-9a-3p	1	1084	1090	-0.402	57	-0.170	53
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-277-3p	2	1178	1184	-0.020	2	-0.009	13
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-9a-3p	1	1249	1255	-0.389	56	-0.165	52
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-79-3p	1	1249	1255	-0.389	56	-0.165	51
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-4-3p	2	1249	1255	-0.190	28	-0.084	37
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-1017-3p	1	1249	1255	-0.330	54	-0.141	50
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-927-5p	2	1475	1481	-0.169	33	-0.057	40
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-964-5p	1	1475	1481	-0.192	34	-0.064	38
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-315-5p	1	1535	1541	-0.345	27	-0.046	20
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-927-5p	2	1640	1646	-0.148	30	-0.050	38
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-964-5p	1	1640	1646	-0.182	32	-0.061	37
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-iab-8-5p	2	1666	1672	-0.020	3	-0.002	9
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-315-5p	1	1700	1706	-0.335	26	-0.045	20
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-iab-8-5p	2	1831	1837	-0.020	3	-0.002	9
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-986-5p	2	1886	1892	-0.251	56	-0.020	33
FBgn0000286	Cf2	FBtr0472669	7227	dme-miR-137-3p	1	1891	1897	-0.395	45	-0.030	22
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-986-5p	2	2051	2057	-0.236	54	-0.019	32
FBgn0000286	Cf2	FBtr0304887	7227	dme-miR-137-3p	1	2056	2062	-0.387	44	-0.030	22
FBgn0030121	Cfp1	FBtr0071327	7227	dme-miR-277-3p	3	237	244	-0.844	79	-0.015	18
FBgn0000289	cg	FBtr0087526	7227	dme-miR-137-3p	2	238	244	-0.617	68	-0.604	81
FBgn0000289	cg	FBtr0087526	7227	dme-miR-1000-5p	1	257	263	-0.578	73	-0.540	83
FBgn0000289	cg	FBtr0290035	7227	dme-miR-iab-8-5p	3	583	590	-0.556	78	-0.306	70
FBgn0000289	cg	FBtr0290035	7227	dme-miR-33-5p	2	1037	1043	-0.022	8	-0.013	19
FBgn0000289	cg	FBtr0112795	7227	dme-miR-iab-8-5p	3	1122	1129	-0.447	70	-0.232	63
FBgn0000289	cg	FBtr0290035	7227	dme-miR-1000-5p	1	1148	1154	-0.372	43	-0.204	49
FBgn0000289	cg	FBtr0112795	7227	dme-miR-33-5p	2	1576	1582	-0.020	4	-0.011	17
FBgn0000289	cg	FBtr0112795	7227	dme-miR-1000-5p	1	1687	1693	-0.311	33	-0.160	43
